	  8	  4	-0.034490633143
	  8	  5	-0.198911304157
	  8	  6	-0.174220665937
	  8	  7	-0.112433282462
	  8	  8	-0.173027666318
	  8	  9	-0.198911304157
	  8	 10	-0.038069632001
	  8	 11	 0.124629090714
	  8	 12	 0.087213385808
	  8	 13	-0.083818276462

	  9	  1	-0.070481917341
	  9	  2	 0.076287380569
	  9	  3	 0.103406189888
	  9	  4	-0.089998900427
	  9	  5	-0.210625021657
	  9	  6	-0.013161768678
	  9	  7	 0.161555129492
	  9	  8	-0.011832318805
	  9	  9	-0.210625021657
	  9	 10	-0.093987250047
	  9	 11	 0.103406189888
	  9	 12	 0.090911329174
	  9	 13	-0.070481917341

	 10	  1	-0.056966313171
	 10	  2	 0.067820900844
	 10	  3	 0.075464195563
	 10	  4	-0.117993086776
	 10	  5	-0.151374773013
	 10	  6	 0.246673221480
	 10	  7	 0.543083796286
	 10	  8	 0.247974820583
	 10	  9	-0.151374773013
	 10	 10	-0.121897884086
	 10	 11	 0.075464195563
	 10	 12	 0.082138490980
	 10	 13	-0.056966313171

	 11	  1	-0.047089740773
	 11	  2	 0.057514826443
	 11	  3	 0.052687973838
	 11	  4	-0.126827707517
	 11	  5	-0.077776463470
	 11	  6	 0.480671127366
	 11	  7	 0.871125992228
	 11	  8	 0.481887032030
	 11	  9	-0.077776463470
	 11	 10	-0.130475421511
	 11	 11	 0.052687973838
	 11	 12	 0.070889777754
	 11	 13	-0.047089740773

	 12	  1	-0.043614288258
	 12	  2	 0.053537012843
	 12	  3	 0.044473086738
	 12	  4	-0.128941407138
	 12	  5	-0.049281656909
	 12	  6	 0.566801387608
	 12	  7	 0.990793577383
	 12	  8	 0.567981556799
	 12	  9	-0.049281656909
	 12	 10	-0.132481914711
	 12	 11	 0.044473086738
	 12	 12	 0.066518873946
	 12	 13	-0.043614288258

	 13	  1	-0.047089740773
	 13	  2	 0.057514826443
	 13	  3	 0.052687973838
	 13	  4	-0.126827707517
	 13	  5	-0.077776463470
	 13	  6	 0.480671127366
	 13	  7	 0.871125992228
	 13	  8	 0.481887032030
	 13	  9	-0.077776463470
	 13	 10	-0.130475421511
	 13	 11	 0.052687973838
	 13	 12	 0.070889777754
	 13	 13	-0.047089740773

	 14	  1	-0.056963022579
	 14	  2	 0.067813144972
	 14	  3	 0.075450854526
	 14	  4	-0.118000328002
	 14	  5	-0.151369519718
	 14	  6	 0.246689768271
	 14	  7	 0.543105131865
	 14	  8	 0.247991306693
	 14	  9	-0.151369519718
	 14	 10	-0.121904943269
	 14	 11	 0.075450854526
	 14	 12	 0.082130067616
	 14	 13	-0.056963022579

	 15	  1	-0.070481917341
	 15	  2	 0.076287380569
	 15	  3	 0.103406189888
	 15	  4	-0.089998900427
	 15	  5	-0.210625021657
	 15	  6	-0.013161768678
	 15	  7	 0.161555129492
	 15	  8	-0.011832318805
	 15	  9	-0.210625021657
	 15	 10	-0.093987250047
	 15	 11	 0.103406189888
	 15	 12	 0.090911329174
	 15	 13	-0.070481917341

	 16	  1	-0.083831438832
	 16	  2	 0.074121413481
	 16	  3	 0.124682454862
	 16	  4	-0.034461668238
	 16	  5	-0.198932317338
	 16	  6	-0.174286853100
	 16	  7	-0.112518624779
	 16	  8	-0.173093610756
	 16	  9	-0.198932317338
	 16	 10	-0.038041395269
	 16	 11	 0.124682454862
	 16	 12	 0.087247079262
	 16	 13	-0.083831438832

	 17	  1	-0.091144661832
	 17	  2	 0.056322461998
	 17	  3	 0.124817938084
	 17	  4	 0.030604591150
	 17	  5	-0.118525803546
	 17	  6	-0.199197516441
	 17	  7	-0.217227951278
	 17	  8	-0.198320053688
	 17	  9	-0.118525803546
	 17	 10	 0.027972202892
	 17	 11	 0.124817938084
	 17	 12	 0.065974552278
	 17	 13	-0.091144661832

	 18	  1	-0.086425844420
	 18	  2	 0.021996841301
	 18	  3	 0.092985139770
	 18	  4	 0.080486425773
	 18	  5	 0.003800154941
	 18	  6	-0.094519247494
	 18	  7	-0.144249558733
	 18	  8	-0.094103309858
	 18	  9	 0.003800154941
	 18	 10	 0.079238612865
	 18	 11	 0.092985139770
	 18	 12	 0.026572155299
	 18	 13	-0.086425844420

	 19	  1	-0.065215916846
	 19	  2	-0.017176083892
	 19	  3	 0.035483592749
	 19	  4	 0.090012219446
	 19	  5	 0.101856370127
	 19	  6	 0.043777297397
	 19	  7	-0.000402499006
	 19	  8	 0.043725965800
	 19	  9	 0.101856370127
	 19	 10	 0.090166214235
	 19	 11	 0.035483592749
	 19	 12	-0.017740731454
	 19	 13	-0.065215916846

	 20	  1	-0.027001670748
	 20	  2	-0.046920774218
	 20	  3	-0.032873380714
	 20	  4	 0.046152199873
	 20	  5	 0.118771104921
	 20	  6	 0.118283515593
	 20	  7	 0.099126340919
	 20	  8	 0.117906110071
	 20	  9	 0.118771104921
	 20	 10	 0.047284416439
	 20	 11	-0.032873380714
	 20	 12	-0.051072234959
	 20	 13	-0.027001670748

	 21	  1	 0.014483328859
	 21	  2	-0.055150041265
	 21	  3	-0.080344333237
	 21	  4	-0.015097865454
	 21	  5	 0.074337249080
	 21	  6	 0.115184186828
	 21	  7	 0.120821076718
	 21	  8	 0.114690419293
	 21	  9	 0.074337249080
	 21	 10	-0.013616562849
	 21	 11	-0.080344333237
	 21	 12	-0.060581484150
	 21	 13	 0.014483328859

	 22	  1	 0.045995075414
	 22	  2	-0.035001761468
	 22	  3	-0.081689657569
	 22	  4	-0.056099691728
	 22	  5	 0.002886470011
	 22	  6	 0.046258784010
	 22	  7	 0.061344283491
	 22	  8	 0.045877573557
	 22	  9	 0.002886470011
	 22	 10	-0.054956060368
	 22	 11	-0.081689657569
	 22	 12	-0.039195076452
	 22	 13	 0.045995075414

	 23	  1	 0.070494569544
	 23	  2	 0.001674280307
	 23	  3	-0.054605232101
	 23	  4	-0.081670464660
	 23	  5	-0.079759081141
	 23	  6	-0.057927829624
	 23	  7	-0.043598628629
	 23	  8	-0.058067171589
	 23	  9	-0.079759081141
	 23	 10	-0.081252438765
	 23	 11	-0.054605232101
	 23	 12	 0.000141518694
	 23	 13	 0.070494569544

